,data_ymd,docID,edinetCode,secCode,filerName,docDescription,disclosureStatus,xbrlFlag
69,2019-05-24,S100FUCA,E03368,26850,株式会社アダストリア,有価証券報告書－第69期(平成30年3月1日－平成31年2月28日),0,1
70,2019-05-24,S100FUEP,E03099,82000,株式会社リンガーハット,有価証券報告書－第55期(平成30年3月1日－平成31年2月28日),0,1
71,2019-05-24,S100FULR,E05433,24170,株式会社ツヴァイ,有価証券報告書－第35期(平成30年3月1日－平成31年2月28日),0,1
72,2019-05-24,S100FU5L,E03103,82030,株式会社ミスターマックス・ホールディングス,有価証券報告書－第70期(平成30年3月1日－平成31年2月28日),0,1
73,2019-05-24,S100FUAN,E03498,30830,株式会社シーズメン,有価証券報告書－第30期(平成30年3月1日－平成31年2月28日),0,1
74,2019-05-24,S100FUKP,E03094,81670,株式会社リテールパートナーズ,有価証券報告書－第66期(平成30年3月1日－平成31年2月28日),0,1
75,2019-05-24,S100FUG6,E03365,26830,株式会社魚喜,有価証券報告書－第34期(平成30年3月1日－平成31年2月28日),0,1
76,2019-05-24,S100FUN4,E00616,36060,株式会社レナウン,有価証券報告書－第15期(平成30年3月1日－平成31年2月28日),0,1
77,2019-05-24,S100FUJB,E02521,80160,株式会社オンワードホールディングス,有価証券報告書－第72期(平成30年3月1日－平成31年2月28日),0,1
78,2019-05-24,S100FUF9,E03462,33820,株式会社セブン＆アイ・ホールディングス,有価証券報告書－第14期(平成30年3月1日－平成31年2月28日),0,1
79,2019-05-24,S100FUIB,E03318,76110,株式会社ハイデイ日高,有価証券報告書－第41期(平成30年3月1日－平成31年2月28日),0,1
80,2019-05-24,S100FTQU,E05770,,バンク・オブ・アメリカ・コーポレーション（Ｂａｎｋ　ｏｆ　Ａｍｅｒｉｃａ　Ｃｏｒｐｏｒａｔｉｏｎ）,有価証券報告書,0,0
81,2019-05-24,S100FU4Q,E25234,36080,株式会社ＴＳＩホールディングス,有価証券報告書－第8期(平成30年3月1日－平成31年2月28日),0,1
82,2019-05-24,S100FUFL,E32238,39350,株式会社エディア,有価証券報告書－第20期(平成30年3月1日－平成31年2月28日),0,1
83,2019-05-24,S100FUOE,E22049,21860,ソーバル株式会社,有価証券報告書－第37期(平成30年3月1日－平成31年2月28日),0,1
84,2019-05-24,S100FUN2,E32750,39670,株式会社エルテス,有価証券報告書－第8期(平成30年3月1日－平成31年2月28日),0,1
85,2019-05-24,S100FTON,E03463,78290,株式会社サマンサタバサジャパンリミテッド,有価証券報告書－第25期(平成30年3月1日－平成31年2月28日),0,1
86,2019-05-24,S100FUGA,E03518,30870,株式会社ドトール・日レスホールディングス,有価証券報告書－第12期(平成30年3月1日－平成31年2月28日),0,1
87,2019-05-24,S100FUOI,E00447,28720,株式会社　セイヒョー,有価証券報告書－第108期(平成30年3月1日－平成31年2月28日),0,1
88,2019-05-24,S100FUNU,E30120,60860,シンメンテホールディングス株式会社,有価証券報告書－第34期(平成30年3月1日－平成31年2月28日),0,1
89,2019-05-24,S100FUDV,E03302,,オリジン東秀株式会社,有価証券報告書－第53期(平成30年3月1日－平成31年2月28日),0,1
90,2019-05-27,S100FUOP,E03523,30940,株式会社スーパーバリュー,有価証券報告書－第23期(平成30年3月1日－平成31年2月28日),0,1
91,2019-05-27,S100FUBT,E04941,97780,株式会社昴,有価証券報告書－第61期(平成30年3月1日－平成31年2月28日),0,1
92,2019-05-27,S100FUCC,E03146,98460,株式会社天満屋ストア,有価証券報告書－第50期(平成30年3月1日－平成31年2月28日),0,1
93,2019-05-27,S100FPDT,E03370,26860,株式会社ジーフット,有価証券報告書－第48期(平成30年3月1日－平成31年2月28日),0,1
94,2019-05-27,S100FUO2,E03141,98350,株式会社ジュンテンドー,有価証券報告書－第58期(平成30年3月1日－平成31年2月28日),0,1
95,2019-05-27,S100FTDB,E00944,45300,久光製薬株式会社,有価証券報告書－第117期(平成30年3月1日－平成31年2月28日),0,1
96,2019-05-27,S100FUPX,E00863,78940,丸東産業株式会社,有価証券報告書－第72期(平成30年3月1日－平成31年2月28日),0,1
97,2019-05-27,S100FUUJ,E02897,76080,株式会社エスケイジャパン,有価証券報告書－第30期(平成30年3月1日－平成31年2月28日),0,1
98,2019-05-27,S100FUMK,E05024,47140,株式会社　リソー教育,有価証券報告書－第34期(平成30年3月1日－平成31年2月28日),0,1
99,2019-05-27,S100FUPA,E03026,82510,株式会社パルコ,有価証券報告書－第80期(平成30年3月1日－平成31年2月28日),0,1
100,2019-05-27,S100FUVJ,E20385,36270,ネオス株式会社,有価証券報告書－第15期(平成30年3月1日－平成31年2月28日),0,1
101,2019-05-27,S100FUVM,E26966,32800,株式会社エストラスト,有価証券報告書－第21期(平成30年3月1日－平成31年2月28日),0,1
102,2019-05-27,S100FUR6,E30640,31940,株式会社キリン堂ホールディングス,有価証券報告書－第5期(平成30年3月1日－平成31年2月28日),0,1
103,2019-05-27,S100FSSP,E05096,47630,株式会社クリーク・アンド・リバー社,有価証券報告書－第29期(平成30年3月1日－平成31年2月28日),0,1
104,2019-05-27,S100FUVQ,E31159,32220,ユナイテッド・スーパーマーケット・ホールディングス株式会社,有価証券報告書－第4期(平成30年3月1日－平成31年2月28日),0,1
105,2019-05-27,S100FUNF,E03024,82570,株式会社　山陽百貨店,有価証券報告書－第90期(平成30年3月1日－平成31年2月28日),0,1
106,2019-05-27,S100FUW2,E03516,30860,Ｊ．フロント　リテイリング株式会社,有価証券報告書－第12期(平成30年3月1日－平成31年2月28日),0,1
107,2019-05-27,S100FUP1,E05328,23540,株式会社ＹＥ　ＤＩＧＩＴＡＬ,有価証券報告書－第42期(平成30年3月1日－平成31年2月28日),0,1
108,2019-05-27,S100FUQX,E01419,59930,知多鋼業株式会社,有価証券報告書－第63期(平成30年3月1日－平成31年2月28日),0,1
109,2019-05-27,S100FUX3,E03087,81980,マックスバリュ東海株式会社,有価証券報告書－第57期(平成30年3月1日－平成31年2月28日),0,1
110,2019-05-27,S100FUY9,E03344,76490,スギホールディングス株式会社,有価証券報告書－第37期(平成30年3月1日－平成31年2月28日),0,1
111,2019-05-27,S100FUCI,E02463,27060,株式会社ブロッコリー,有価証券報告書－第25期(平成30年3月1日－平成31年2月28日),0,1
112,2019-05-27,S100FU52,E31453,39150,株式会社テラスカイ,有価証券報告書－第13期(平成30年3月1日－平成31年2月28日),0,1
113,2019-05-27,S100FUR2,E05314,23370,いちご株式会社,有価証券報告書－第19期(平成30年3月1日－平成31年2月28日),0,1
114,2019-05-27,S100FU72,E01454,64690,株式会社　放電精密加工研究所,有価証券報告書－第58期(平成30年3月1日－平成31年2月28日),0,1
115,2019-05-27,S100FU6Q,E32956,39770,フュージョン株式会社,有価証券報告書－第28期(平成30年3月1日－平成31年2月28日),0,1
116,2019-05-27,S100FUSF,E03486,30570,株式会社ゼットン,有価証券報告書－第24期(平成30年3月1日－平成31年2月28日),0,1
117,2019-05-27,S100FUZT,E31742,34150,株式会社ＴＯＫＹＯ　ＢＡＳＥ,有価証券報告書－第11期(平成30年3月1日－平成31年2月28日),0,1
118,2019-05-27,S100FUPL,E03397,27470,北雄ラッキー株式会社,有価証券報告書－第49期(平成30年3月1日－平成31年2月28日),0,1
119,2019-05-27,S100FUYQ,E32382,35460,アレンザホールディングス株式会社,有価証券報告書－第3期(平成30年3月1日－平成31年2月28日),0,1
120,2019-05-28,S100FV22,E02556,,小泉株式会社,有価証券報告書－第79期(平成30年3月1日－平成31年2月28日),0,1
121,2019-05-28,S100FV66,E04963,,ポケットカード株式会社,有価証券報告書－第37期(平成30年3月1日－平成31年2月28日),0,1
122,2019-05-28,S100FV3R,E10657,31710,マックスバリュ九州株式会社,有価証券報告書－第17期(平成30年3月1日－平成31年2月28日),0,1
123,2019-05-28,S100FV7H,E05278,23000,株式会社きょくとう,有価証券報告書－第40期(平成30年3月1日－平成31年2月28日),0,1
124,2019-05-28,S100FUY4,E02903,76240,株式会社ＮａＩＴＯ,有価証券報告書－第68期(平成30年3月1日－平成31年2月28日),0,1
125,2019-05-28,S100FV7B,E01083,50180,株式会社ＭＯＲＥＳＣＯ,有価証券報告書－第61期(平成30年3月1日－平成31年2月28日),0,1
126,2019-05-28,S100FV5D,E33491,78070,株式会社幸和製作所,有価証券報告書－第32期(平成30年3月1日－平成31年2月28日),0,1
127,2019-05-28,S100FVA3,E03200,99450,株式会社プレナス,有価証券報告書－第59期(平成30年3月1日－平成31年2月28日),0,1
128,2019-05-28,S100FUUV,E01165,52710,株式会社トーヨーアサノ,有価証券報告書－第76期(平成30年3月1日－平成31年2月28日),0,1
129,2019-05-28,S100FV08,E32951,65430,株式会社日宣,有価証券報告書－第66期(平成30年3月1日－平成31年2月28日),0,1
130,2019-05-28,S100FUZG,E03044,82540,株式会社さいか屋,有価証券報告書－第87期(平成30年3月1日－平成31年2月28日),0,1
131,2019-05-28,S100FVAL,E26428,60580,株式会社ベクトル,有価証券報告書－第27期(平成30年3月1日－平成31年2月28日),0,1
132,2019-05-28,S100FUWG,E02438,59820,株式会社マルゼン,有価証券報告書－第58期(平成30年3月1日－平成31年2月28日),0,1
133,2019-05-28,S100FVD1,E03228,99930,株式会社ヤマザワ,有価証券報告書－第57期(平成30年3月1日－平成31年2月28日),0,1
134,2019-05-29,S100FUZH,E03393,23050,株式会社スタジオアリス,有価証券報告書－第45期(平成30年3月1日－平成31年2月28日),0,1
135,2019-05-29,S100FUCD,E03096,81680,株式会社ケーヨー,有価証券報告書－第81期(平成30年3月1日－平成31年2月28日),0,1
136,2019-05-29,S100FTRE,E04086,32600,株式会社エスポア,有価証券報告書－第47期(平成30年3月1日－平成31年2月28日),0,1
137,2019-05-29,S100FUV1,E05316,23410,株式会社アルバイトタイムス,有価証券報告書－第46期(平成30年3月1日－平成31年2月28日),0,1
138,2019-05-29,S100FVG3,E01741,65060,株式会社安川電機,有価証券報告書－第103期(平成30年3月1日－平成31年2月28日),0,1
139,2019-05-29,S100FVGK,E30002,36780,株式会社メディアドゥホールディングス,有価証券報告書－第20期(平成30年3月1日－平成31年2月28日),0,1
140,2019-05-29,S100FVDC,E05940,,チャイナ・ライフ・インシュアランス・カンパニー・リミテッド,有価証券報告書,0,0
141,2019-05-29,S100FVHV,E31291,32230,株式会社エスエルディー,有価証券報告書－第16期(平成30年4月1日－平成31年2月28日),0,1
142,2019-05-29,S100FUMG,E02072,67340,株式会社ニューテック,有価証券報告書－第37期(平成30年3月1日－平成31年2月28日),0,1
143,2019-05-29,S100FV4U,E03216,99740,株式会社ベルク,有価証券報告書－第60期(平成30年3月1日－平成31年2月28日),0,1
144,2019-05-29,S100FVCC,E01348,58170,ＪＭＡＣＳ株式会社,有価証券報告書－第55期(平成30年3月1日－平成31年2月28日),0,1
145,2019-05-29,S100FVKL,E01040,49200,株式会社日本色材工業研究所,有価証券報告書－第62期(平成30年3月1日－平成31年2月28日),0,1
146,2019-05-29,S100FVEO,E26839,60700,キャリアリンク株式会社,有価証券報告書－第23期(平成30年3月1日－平成31年2月28日),0,1
147,2019-05-29,S100FV8Q,E03461,33850,株式会社薬王堂,有価証券報告書－第38期(平成30年3月1日－平成31年2月28日),0,1
148,2019-05-29,S100FVMI,E04582,96010,松竹株式会社,有価証券報告書－第153期(平成30年3月1日－平成31年2月28日),0,1
149,2019-05-29,S100FV7W,E03125,80280,ユニー・ファミリーマートホールディングス株式会社,有価証券報告書－第38期(平成30年3月1日－平成31年2月28日),0,1
150,2019-05-29,S100FV3H,E33037,35620,株式会社Ｎｏ．１,有価証券報告書－第30期(平成30年3月1日－平成31年2月28日),0,1
151,2019-05-29,S100FVEE,E21035,31410,ウエルシアホールディングス株式会社,有価証券報告書－第11期(平成30年3月1日－平成31年2月28日),0,1
152,2019-05-29,S100FV2Z,E31896,61830,株式会社ベルシステム２４ホールディングス,有価証券報告書－第5期(平成30年3月1日－平成31年2月28日),0,1
153,2019-05-29,S100FUGP,E21322,21780,株式会社トライステージ,有価証券報告書－第13期(平成30年3月1日－平成31年2月28日),0,1
154,2019-05-29,S100FVA7,E03312,76010,株式会社ポプラ,有価証券報告書－第44期(平成30年3月1日－平成31年2月28日),0,1
155,2019-05-29,S100FVNY,E31580,44340,株式会社サーバーワークス,有価証券報告書－第20期(平成30年3月1日－平成31年2月28日),0,1
156,2019-05-29,S100FVDZ,E03520,30930,株式会社トレジャー・ファクトリー,有価証券報告書－第24期(平成30年3月1日－平成31年2月28日),0,1
157,2019-05-29,S100FV8T,E34891,,株式会社ＪＴＣ,有価証券報告書－第25期(平成30年3月1日－平成31年2月28日),0,1
158,2019-05-29,S100FVOX,E01723,64320,株式会社竹内製作所,有価証券報告書－第57期(平成30年3月1日－平成31年2月28日),0,1
159,2019-05-29,S100FVN2,E03467,33960,株式会社フェリシモ,有価証券報告書－第54期(平成30年3月1日－平成31年2月28日),0,1
160,2019-05-29,S100FV46,E03352,26590,株式会社サンエー,有価証券報告書－第49期(平成30年3月1日－平成31年2月28日),0,1
