,Bonds,CP,Capex,CashEquivalents,Depreciation,GrossProfit,Inventories,NetAssets,NetSales,OperatingProfit,OrdinaryIncomeLoss,ParseFlg,ProfitLoss,ROE,RequestFlg,ShareholdersEquity,Valuation,acPayable,acReceivable,campany_no,cfFinancing,cfInvesting,cfOperating,cpBonds,cpLoans,disclosureStatusFlg,docID,edinetCode,filerName,ltLoans,psBasicEarningsLoss,psNetAssets,season,series_data,stBonds,stLoans,tAssets,tIssuedShares,xbrlFlg,year
1,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004F9B,E04914,株式会社ラックランド,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
2,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004F9B,E04914,株式会社ラックランド,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
3,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004F9B,E04914,株式会社ラックランド,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
4,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004F9B,E04914,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
5,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EX4,E25269,ラクオリア創薬株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
6,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EX4,E25269,ラクオリア創薬株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
7,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EX4,E25269,ラクオリア創薬株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
8,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EX4,E25269,ラクオリア創薬株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
9,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EX4,E25269,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
10,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EJJ,E00377,第一屋製パン株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
11,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EJJ,E00377,第一屋製パン株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
12,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EJJ,E00377,第一屋製パン株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
13,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EJJ,E00377,第一屋製パン株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
14,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EJJ,E00377,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
15,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EQ0,E04846,株式会社アイ・エス・ビー,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
16,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EQ0,E04846,株式会社アイ・エス・ビー,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
17,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EQ0,E04846,株式会社アイ・エス・ビー,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
18,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EQ0,E04846,株式会社アイ・エス・ビー,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
19,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EQ0,E04846,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
20,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EMF,E30649,株式会社ムゲンエステート,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
21,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EMF,E30649,株式会社ムゲンエステート,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
22,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EMF,E30649,株式会社ムゲンエステート,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
23,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EMF,E30649,株式会社ムゲンエステート,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
24,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EMF,E30649,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
25,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004ENF,E05115,ソフトブレーン株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
26,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004ENF,E05115,ソフトブレーン株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
27,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004ENF,E05115,ソフトブレーン株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
28,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004ENF,E05115,ソフトブレーン株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
29,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004ENF,E05115,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
30,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004F6Z,E02308,株式会社タムロン,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
31,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004F6Z,E02308,株式会社タムロン,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
32,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004F6Z,E02308,株式会社タムロン,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
33,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004F6Z,E02308,株式会社タムロン,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
34,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004F6Z,E02308,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
35,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004FA9,E04055,株式会社ラ・アトレ,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
36,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004FA9,E04055,株式会社ラ・アトレ,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
37,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004FA9,E04055,株式会社ラ・アトレ,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
38,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004FA9,E04055,株式会社ラ・アトレ,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
39,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004FA9,E04055,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
40,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004FB6,E27361,株式会社ブロードリーフ,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
41,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004FB6,E27361,株式会社ブロードリーフ,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
42,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004FB6,E27361,株式会社ブロードリーフ,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
43,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004FB6,E27361,株式会社ブロードリーフ,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
44,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004FB6,E27361,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
45,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S10049PD,E02979,クリヤマホールディングス株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
46,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S10049PD,E02979,クリヤマホールディングス株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
47,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S10049PD,E02979,クリヤマホールディングス株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
48,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S10049PD,E02979,クリヤマホールディングス株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
49,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S10049PD,E02979,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
50,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EUU,E00901,ＤＩＣ株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
51,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EUU,E00901,ＤＩＣ株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
52,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EUU,E00901,ＤＩＣ株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
53,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EUU,E00901,ＤＩＣ株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
54,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EUU,E00901,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
55,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EOX,E02421,日本エアーテック株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
56,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EOX,E02421,日本エアーテック株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
57,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EOX,E02421,日本エアーテック株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
58,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EOX,E02421,日本エアーテック株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
59,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EOX,E02421,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
60,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004ESR,E02934,木徳神糧株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
61,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004ESR,E02934,木徳神糧株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
62,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004ESR,E02934,木徳神糧株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
63,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004ESR,E02934,木徳神糧株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
64,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004ESR,E02934,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
65,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EP3,E01122,ＡＧＣ株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
66,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EP3,E01122,ＡＧＣ株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
67,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EP3,E01122,ＡＧＣ株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
68,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EP3,E01122,ＡＧＣ株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
69,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EP3,E01122,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
70,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004ES4,E05348,株式会社ジェクシード,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
71,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004ES4,E05348,株式会社ジェクシード,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
72,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004ES4,E05348,株式会社ジェクシード,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
73,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004ES4,E05348,株式会社ジェクシード,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
74,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004ES4,E05348,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
75,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EIZ,E00876,株式会社クラレ,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
76,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EIZ,E00876,株式会社クラレ,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
77,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EIZ,E00876,株式会社クラレ,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
78,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EIZ,E00876,株式会社クラレ,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
79,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EIZ,E00876,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
80,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EKI,E05741,ビリングシステム株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
81,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EKI,E05741,ビリングシステム株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
82,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EKI,E05741,ビリングシステム株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
83,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EKI,E05741,ビリングシステム株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
84,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EKI,E05741,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
85,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004ERO,E00337,六甲バター株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
86,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004ERO,E00337,六甲バター株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
87,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004ERO,E00337,六甲バター株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
88,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004ERO,E00337,六甲バター株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
89,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004ERO,E00337,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
90,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EVF,E04515,京葉瓦斯株式会社,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
91,,,,1932060000,,,,2020398000,4182908000,,385401000,,,0.369,,,,,,,64765000,-142472000,684122000,,,0,S1004EVF,E04515,京葉瓦斯株式会社,,14226.45,45660.79,14.0,,,,3629144000,44248,1,2011
92,,,,2169846000,,,,2463084000,4289385000,,474453000,,,0.196,,,,,,,158724000,-567732000,646794000,,,0,S1004EVF,E04515,京葉瓦斯株式会社,,99.27,556.65,15.0,,,,4334461000,44248,1,2012
93,220000000.0,,,2625625000,7395000.0,1842648000.0,-18880000.0,2780431000,4225478000,526077000.0,517087000,,,0.121,,2778285000.0,2145000.0,-5298000.0,100732000.0,,-7616000,-346018000,809413000,110000000.0,147192000.0,0,S1004EVF,E04515,京葉瓦斯株式会社,147192000.0,71.46,628.37,16.0,,,135000000.0,4996345000,4424800,1,2013
94,160000000.0,,,2511147000,15933000.0,2550585000.0,-1194000.0,3059877000,4437957000,690483000.0,693252000,,,0.115,,3112757000.0,-52880000.0,-6838000.0,-149950000.0,,-317505000,-384858000,587886000,60000000.0,119992000.0,0,S1004EVF,E04515,イーサポートリンク株式会社,119992000.0,75.64,691.54,17.0,第17期（自　平成25年12月１日　至　平成26年11月30日）,,150000000.0,5211853000,4424800,1,2014
95,,,,1325644000,,,,1391601000,4176402000,,323108000,,,0.302,,,,,,,124567000,-95376000,717412000,,,0,S1004EPL,E02379,株式会社ノーリツ,,7441.98,31450.04,13.0,,,,2832324000,44248,1,2010
