,data_ymd,docID,edinetCode,secCode,filerName,docDescription,disclosureStatus,xbrlFlag
87,2016-05-20,S1007KFF,E03153,98610.0,株式会社吉野家ホールディングス,有価証券報告書－第59期(平成27年3月1日－平成28年2月29日),0,1
88,2016-05-20,S1007KD8,E31159,32220.0,ユナイテッド・スーパーマーケット・ホールディングス株式会社,有価証券報告書－第1期(平成27年3月1日－平成28年2月29日),0,1
89,2016-05-20,S1007K9P,E03283,22940.0,株式会社柿安本店,有価証券報告書－第48期(平成27年3月1日－平成28年2月29日),0,1
90,2016-05-20,S1007KIC,E03130,82870.0,マックスバリュ西日本株式会社,有価証券報告書－第34期(平成27年3月1日－平成28年2月29日),0,1
91,2016-05-20,S1007KBH,E03443,33530.0,株式会社メディカル一光,有価証券報告書－第31期(平成27年3月1日－平成28年2月29日),0,1
92,2016-05-20,S1007KA3,E02621,80080.0,株式会社ヨンドシーホールディングス,有価証券報告書－第66期(平成27年3月1日－平成28年2月29日),0,1
93,2016-05-23,S1007KI0,E03188,99460.0,ミニストップ株式会社,有価証券報告書－第37期(平成27年3月1日－平成28年2月29日),0,1
94,2016-05-23,S1007JUG,E04369,93810.0,株式会社エーアイテイー,有価証券報告書－第29期(平成27年3月1日－平成28年2月29日),0,1
95,2016-05-23,S1007KM1,E03348,26550.0,マックスバリュ東北株式会社,有価証券報告書－第44期(平成27年3月1日－平成28年2月29日),0,1
96,2016-05-23,S1007KJ4,E03141,98350.0,株式会社ジュンテンドー,有価証券報告書－第55期(平成27年3月1日－平成28年2月29日),0,1
97,2016-05-23,S1007KK3,E03523,30940.0,株式会社スーパーバリュー,有価証券報告書－第20期(平成27年3月1日－平成28年2月29日),0,1
98,2016-05-23,S1007KNL,E05835,,ソシエテ・ジェネラル,有価証券報告書－第15期(平成27年1月1日－平成27年12月31日),0,0
99,2016-05-23,S1007JTQ,E02553,74850.0,岡谷鋼機株式会社,有価証券報告書－第80期(平成27年3月1日－平成28年2月29日),0,1
100,2016-05-23,S1007JP3,E02072,67340.0,株式会社ニューテック,有価証券報告書－第34期(平成27年3月1日－平成28年2月29日),0,1
101,2016-05-23,S1007KRQ,E10657,31710.0,マックスバリュ九州株式会社,有価証券報告書－第14期(平成27年3月1日－平成28年2月29日),0,1
102,2016-05-23,S1007KL6,E03302,,オリジン東秀株式会社,有価証券報告書－第50期(平成27年3月1日－平成28年2月29日),0,1
103,2016-05-23,S1007KVE,E03163,98760.0,株式会社コックス,有価証券報告書－第43期(平成27年3月1日－平成28年2月29日),0,1
